3 | GROW | Diff: 8 | Finished: 10:47.521 | START: 10:37.689 | ATTEMPTED WAIT UNTIL: 10:39.645 | EXEC: 10:39.647
2 | WEAK | Diff: 7 | Finished: 10:47.522 | START: 10:37.683 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.683
4 | GROW | Diff: 4 | Finished: 10:47.523 | START: 10:37.695 | ATTEMPTED WAIT UNTIL: 10:39.651 | EXEC: 10:39.653
3 | HACK | Diff: 6 | Finished: 10:47.526 | START: 10:37.689 | ATTEMPTED WAIT UNTIL: 10:45.058 | EXEC: 10:45.062
3 | WEAK | Diff: 6 | Finished: 10:47.527 | START: 10:37.689 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.689
5 | GROW | Diff: 4 | Finished: 10:47.528 | START: 10:37.701 | ATTEMPTED WAIT UNTIL: 10:39.657 | EXEC: 10:39.658
4 | HACK | Diff: 4 | Finished: 10:47.529 | START: 10:37.695 | ATTEMPTED WAIT UNTIL: 10:45.064 | EXEC: 10:45.067
4 | WEAK | Diff: 2 | Finished: 10:47.529 | START: 10:37.695 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.695
5 | HACK | Diff: 4 | Finished: 10:47.535 | START: 10:37.701 | ATTEMPTED WAIT UNTIL: 10:45.070 | EXEC: 10:45.073
5 | WEAK | Diff: 3 | Finished: 10:47.536 | START: 10:37.701 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.701
6 | GROW | Diff: 3 | Finished: 10:47.537 | START: 10:37.708 | ATTEMPTED WAIT UNTIL: 10:39.664 | EXEC: 10:39.668
7 | GROW | Diff: 0 | Finished: 10:47.539 | START: 10:37.714 | ATTEMPTED WAIT UNTIL: 10:39.670 | EXEC: 10:39.673
6 | WEAK | Diff: 0 | Finished: 10:47.540 | START: 10:37.708 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.708
8 | GROW | Diff: 12 | Finished: 10:47.556 | START: 10:37.720 | ATTEMPTED WAIT UNTIL: 10:39.676 | EXEC: 10:39.678
7 | WEAK | Diff: 11 | Finished: 10:47.557 | START: 10:37.714 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.714
8 | WEAK | Diff: 9 | Finished: 10:47.561 | START: 10:37.720 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 10:37.720
6 | HACK | Diff: 4 | Finished: 10:47.583 | START: 10:37.708 | ATTEMPTED WAIT UNTIL: 10:45.077 | EXEC: 10:45.121
7 | HACK | Diff: 4 | Finished: 10:47.583 | START: 10:37.714 | ATTEMPTED WAIT UNTIL: 10:45.083 | EXEC: 10:45.121
8 | HACK | Diff: 5 | Finished: 10:47.584 | START: 10:37.720 | ATTEMPTED WAIT UNTIL: 10:45.089 | EXEC: 10:45.121
0 | GROW | Diff: 226 | Finished: 15:34.020 | START: 15:24.958 | ATTEMPTED WAIT UNTIL: 15:26.716 | EXEC: 15:26.716
0 | HACK | Diff: 221 | Finished: 15:34.022 | START: 15:24.958 | ATTEMPTED WAIT UNTIL: 15:31.587 | EXEC: 15:31.589
0 | WEAK | Diff: 217 | Finished: 15:34.022 | START: 15:24.958 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:24.958
1 | GROW | Diff: 176 | Finished: 15:34.023 | START: 15:25.011 | ATTEMPTED WAIT UNTIL: 15:26.769 | EXEC: 15:26.769
1 | WEAK | Diff: 167 | Finished: 15:34.024 | START: 15:25.010 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.010
1 | HACK | Diff: 157 | Finished: 15:34.024 | START: 15:25.011 | ATTEMPTED WAIT UNTIL: 15:31.640 | EXEC: 15:31.655
2 | GROW | Diff: 149 | Finished: 15:34.052 | START: 15:25.063 | ATTEMPTED WAIT UNTIL: 15:26.822 | EXEC: 15:26.825
2 | HACK | Diff: 148 | Finished: 15:34.057 | START: 15:25.063 | ATTEMPTED WAIT UNTIL: 15:31.693 | EXEC: 15:31.697
2 | WEAK | Diff: 178 | Finished: 15:34.088 | START: 15:25.063 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.063
3 | GROW | Diff: 132 | Finished: 15:34.090 | START: 15:25.118 | ATTEMPTED WAIT UNTIL: 15:26.877 | EXEC: 15:26.880
3 | HACK | Diff: 127 | Finished: 15:34.091 | START: 15:25.118 | ATTEMPTED WAIT UNTIL: 15:31.748 | EXEC: 15:31.752
3 | WEAK | Diff: 127 | Finished: 15:34.092 | START: 15:25.118 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.118
4 | GROW | Diff: 116 | Finished: 15:34.127 | START: 15:25.175 | ATTEMPTED WAIT UNTIL: 15:26.933 | EXEC: 15:26.933
4 | HACK | Diff: 110 | Finished: 15:34.128 | START: 15:25.175 | ATTEMPTED WAIT UNTIL: 15:31.804 | EXEC: 15:31.806
4 | WEAK | Diff: 106 | Finished: 15:34.128 | START: 15:25.175 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.175
5 | GROW | Diff: 71 | Finished: 15:34.145 | START: 15:25.234 | ATTEMPTED WAIT UNTIL: 15:26.992 | EXEC: 15:26.996
5 | HACK | Diff: 68 | Finished: 15:34.146 | START: 15:25.234 | ATTEMPTED WAIT UNTIL: 15:31.863 | EXEC: 15:31.866
5 | WEAK | Diff: 65 | Finished: 15:34.146 | START: 15:25.234 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.234
6 | GROW | Diff: 19 | Finished: 15:34.149 | START: 15:25.290 | ATTEMPTED WAIT UNTIL: 15:27.048 | EXEC: 15:27.052
6 | HACK | Diff: 22 | Finished: 15:34.156 | START: 15:25.290 | ATTEMPTED WAIT UNTIL: 15:31.919 | EXEC: 15:31.922
6 | WEAK | Diff: 20 | Finished: 15:34.157 | START: 15:25.290 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.290
7 | GROW | Diff: 51 | Finished: 15:34.237 | START: 15:25.346 | ATTEMPTED WAIT UNTIL: 15:27.104 | EXEC: 15:27.108
7 | HACK | Diff: 51 | Finished: 15:34.238 | START: 15:25.346 | ATTEMPTED WAIT UNTIL: 15:31.975 | EXEC: 15:31.975
7 | WEAK | Diff: 46 | Finished: 15:34.239 | START: 15:25.346 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.346
8 | GROW | Diff: 1 | Finished: 15:34.246 | START: 15:25.402 | ATTEMPTED WAIT UNTIL: 15:27.161 | EXEC: 15:27.167
8 | WEAK | Diff: 4 | Finished: 15:34.253 | START: 15:25.402 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 15:25.402
8 | HACK | Diff: 2 | Finished: 15:34.275 | START: 15:25.402 | ATTEMPTED WAIT UNTIL: 15:32.032 | EXEC: 15:32.061
0 | GROW | Diff: 0 | Finished: 16:46.574 | START: 16:37.609 | ATTEMPTED WAIT UNTIL: 16:39.350 | EXEC: 16:39.350
0 | HACK | Diff: 8 | Finished: 16:46.590 | START: 16:37.663 | ATTEMPTED WAIT UNTIL: 16:44.321 | EXEC: 16:44.324
0 | WEAK | Diff: 8 | Finished: 16:46.592 | START: 16:37.554 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:37.554
1 | GROW | Diff: 8 | Finished: 16:46.748 | START: 16:37.773 | ATTEMPTED WAIT UNTIL: 16:39.514 | EXEC: 16:39.516
1 | HACK | Diff: 4 | Finished: 16:46.751 | START: 16:37.824 | ATTEMPTED WAIT UNTIL: 16:44.485 | EXEC: 16:44.489
1 | WEAK | Diff: 5 | Finished: 16:46.753 | START: 16:37.718 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:37.718
2 | HACK | Diff: -1 | Finished: 16:46.905 | START: 16:37.987 | ATTEMPTED WAIT UNTIL: 16:44.647 | EXEC: 16:44.648
2 | GROW | Diff: 0 | Finished: 16:46.906 | START: 16:37.935 | ATTEMPTED WAIT UNTIL: 16:39.676 | EXEC: 16:39.682
2 | WEAK | Diff: 10 | Finished: 16:46.921 | START: 16:37.881 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:37.881
3 | GROW | Diff: 1 | Finished: 16:47.066 | START: 16:38.098 | ATTEMPTED WAIT UNTIL: 16:39.840 | EXEC: 16:39.841
3 | WEAK | Diff: 7 | Finished: 16:47.082 | START: 16:38.045 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.045
3 | HACK | Diff: 2 | Finished: 16:47.099 | START: 16:38.158 | ATTEMPTED WAIT UNTIL: 16:44.811 | EXEC: 16:44.839
4 | HACK | Diff: 6 | Finished: 16:47.253 | START: 16:38.335 | ATTEMPTED WAIT UNTIL: 16:44.987 | EXEC: 16:44.989
4 | WEAK | Diff: 5 | Finished: 16:47.255 | START: 16:38.220 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.220
4 | GROW | Diff: 4 | Finished: 16:47.256 | START: 16:38.271 | ATTEMPTED WAIT UNTIL: 16:40.016 | EXEC: 16:40.028
5 | GROW | Diff: -1 | Finished: 16:47.408 | START: 16:38.444 | ATTEMPTED WAIT UNTIL: 16:40.185 | EXEC: 16:40.185
5 | HACK | Diff: 0 | Finished: 16:47.416 | START: 16:38.495 | ATTEMPTED WAIT UNTIL: 16:45.156 | EXEC: 16:45.158
5 | WEAK | Diff: 5 | Finished: 16:47.424 | START: 16:38.389 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.389
6 | GROW | Diff: 1 | Finished: 16:47.575 | START: 16:38.604 | ATTEMPTED WAIT UNTIL: 16:40.349 | EXEC: 16:40.350
6 | HACK | Diff: 1 | Finished: 16:47.583 | START: 16:38.659 | ATTEMPTED WAIT UNTIL: 16:45.320 | EXEC: 16:45.324
6 | WEAK | Diff: 2 | Finished: 16:47.585 | START: 16:38.553 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.553
7 | GROW | Diff: 8 | Finished: 16:47.747 | START: 16:38.794 | ATTEMPTED WAIT UNTIL: 16:40.513 | EXEC: 16:40.515
7 | HACK | Diff: 5 | Finished: 16:47.751 | START: 16:38.845 | ATTEMPTED WAIT UNTIL: 16:45.484 | EXEC: 16:45.488
7 | WEAK | Diff: 6 | Finished: 16:47.753 | START: 16:38.717 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.717
8 | GROW | Diff: 0 | Finished: 16:47.924 | START: 16:38.950 | ATTEMPTED WAIT UNTIL: 16:40.694 | EXEC: 16:40.700
8 | WEAK | Diff: 2 | Finished: 16:47.930 | START: 16:38.898 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:38.898
8 | HACK | Diff: 4 | Finished: 16:47.933 | START: 16:39.004 | ATTEMPTED WAIT UNTIL: 16:45.665 | EXEC: 16:45.671
9 | GROW | Diff: 0 | Finished: 16:48.089 | START: 16:39.118 | ATTEMPTED WAIT UNTIL: 16:40.861 | EXEC: 16:40.865
9 | HACK | Diff: 0 | Finished: 16:48.091 | START: 16:39.174 | ATTEMPTED WAIT UNTIL: 16:45.832 | EXEC: 16:45.833
9 | WEAK | Diff: 1 | Finished: 16:48.097 | START: 16:39.066 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 16:39.066
0 | WEAK | Diff: 8814 | Finished: 17:23.794 | START: 17:14.980 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 17:14.980
0 | GROW | Diff: 1 | Finished: 18:48.431 | START: 18:39.708 | ATTEMPTED WAIT UNTIL: 18:41.401 | EXEC: 18:41.402
0 | HACK | Diff: 9 | Finished: 18:48.446 | START: 18:39.760 | ATTEMPTED WAIT UNTIL: 18:46.238 | EXEC: 18:46.241
