197 | WEAK | Diff: 2 | Finished: 02:02.559 | START: 00:46.926 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.926
198 | HACK | Diff: 0 | Finished: 02:02.563 | START: 00:46.936 | ATTEMPTED WAIT UNTIL: 01:43.651 | EXEC: 01:43.655
199 | GROW | Diff: 0 | Finished: 02:02.565 | START: 00:46.944 | ATTEMPTED WAIT UNTIL: 01:02.057 | EXEC: 01:02.060
198 | WEAK | Diff: -1 | Finished: 02:02.565 | START: 00:46.935 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.935
199 | HACK | Diff: -1 | Finished: 02:02.568 | START: 00:46.944 | ATTEMPTED WAIT UNTIL: 01:43.659 | EXEC: 01:43.661
200 | GROW | Diff: 0 | Finished: 02:02.572 | START: 00:46.952 | ATTEMPTED WAIT UNTIL: 01:02.065 | EXEC: 01:02.067
199 | WEAK | Diff: -2 | Finished: 02:02.573 | START: 00:46.944 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.944
200 | HACK | Diff: -1 | Finished: 02:02.579 | START: 00:46.952 | ATTEMPTED WAIT UNTIL: 01:43.667 | EXEC: 01:43.672
200 | WEAK | Diff: -1 | Finished: 02:02.582 | START: 00:46.952 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.952
201 | GROW | Diff: -1 | Finished: 02:02.584 | START: 00:46.965 | ATTEMPTED WAIT UNTIL: 01:02.077 | EXEC: 01:02.080
201 | HACK | Diff: -1 | Finished: 02:02.589 | START: 00:46.965 | ATTEMPTED WAIT UNTIL: 01:43.679 | EXEC: 01:43.682
202 | GROW | Diff: 4 | Finished: 02:02.598 | START: 00:46.976 | ATTEMPTED WAIT UNTIL: 01:02.089 | EXEC: 01:02.089
201 | WEAK | Diff: 4 | Finished: 02:02.599 | START: 00:46.964 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.964
202 | HACK | Diff: 0 | Finished: 02:02.600 | START: 00:46.976 | ATTEMPTED WAIT UNTIL: 01:43.691 | EXEC: 01:43.692
203 | GROW | Diff: -1 | Finished: 02:02.604 | START: 00:46.986 | ATTEMPTED WAIT UNTIL: 01:02.098 | EXEC: 01:02.100
202 | WEAK | Diff: 0 | Finished: 02:02.607 | START: 00:46.976 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.976
203 | HACK | Diff: -1 | Finished: 02:02.613 | START: 00:46.986 | ATTEMPTED WAIT UNTIL: 01:43.700 | EXEC: 01:43.706
204 | GROW | Diff: 0 | Finished: 02:02.616 | START: 00:46.995 | ATTEMPTED WAIT UNTIL: 01:02.107 | EXEC: 01:02.111
203 | WEAK | Diff: 0 | Finished: 02:02.616 | START: 00:46.985 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.985
204 | HACK | Diff: -2 | Finished: 02:02.617 | START: 00:46.995 | ATTEMPTED WAIT UNTIL: 01:43.709 | EXEC: 01:43.711
204 | WEAK | Diff: -1 | Finished: 02:02.624 | START: 00:46.994 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:46.994
205 | GROW | Diff: -1 | Finished: 02:02.627 | START: 00:47.009 | ATTEMPTED WAIT UNTIL: 01:02.123 | EXEC: 01:02.123
205 | HACK | Diff: 0 | Finished: 02:02.635 | START: 00:47.010 | ATTEMPTED WAIT UNTIL: 01:43.725 | EXEC: 01:43.727
205 | WEAK | Diff: -1 | Finished: 02:02.639 | START: 00:47.009 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.009
206 | GROW | Diff: -1 | Finished: 02:02.642 | START: 00:47.019 | ATTEMPTED WAIT UNTIL: 01:02.132 | EXEC: 01:02.138
206 | HACK | Diff: 0 | Finished: 02:02.646 | START: 00:47.019 | ATTEMPTED WAIT UNTIL: 01:43.734 | EXEC: 01:43.738
207 | GROW | Diff: -1 | Finished: 02:02.648 | START: 00:47.028 | ATTEMPTED WAIT UNTIL: 01:02.141 | EXEC: 01:02.144
206 | WEAK | Diff: -2 | Finished: 02:02.648 | START: 00:47.019 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.019
207 | HACK | Diff: -2 | Finished: 02:02.649 | START: 00:47.028 | ATTEMPTED WAIT UNTIL: 01:43.743 | EXEC: 01:43.743
208 | GROW | Diff: -1 | Finished: 02:02.654 | START: 00:47.037 | ATTEMPTED WAIT UNTIL: 01:02.149 | EXEC: 01:02.150
207 | WEAK | Diff: -1 | Finished: 02:02.657 | START: 00:47.027 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.027
208 | HACK | Diff: 0 | Finished: 02:02.661 | START: 00:47.037 | ATTEMPTED WAIT UNTIL: 01:43.751 | EXEC: 01:43.753
209 | GROW | Diff: 0 | Finished: 02:02.665 | START: 00:47.045 | ATTEMPTED WAIT UNTIL: 01:02.159 | EXEC: 01:02.160
208 | WEAK | Diff: -1 | Finished: 02:02.667 | START: 00:47.037 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.037
209 | HACK | Diff: -1 | Finished: 02:02.671 | START: 00:47.046 | ATTEMPTED WAIT UNTIL: 01:43.761 | EXEC: 01:43.764
209 | WEAK | Diff: 0 | Finished: 02:02.676 | START: 00:47.045 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.045
210 | GROW | Diff: 0 | Finished: 02:02.677 | START: 00:47.056 | ATTEMPTED WAIT UNTIL: 01:02.169 | EXEC: 01:02.172
210 | HACK | Diff: -1 | Finished: 02:02.679 | START: 00:47.056 | ATTEMPTED WAIT UNTIL: 01:43.771 | EXEC: 01:43.772
211 | GROW | Diff: 0 | Finished: 02:02.683 | START: 00:47.065 | ATTEMPTED WAIT UNTIL: 01:02.178 | EXEC: 01:02.178
210 | WEAK | Diff: -1 | Finished: 02:02.686 | START: 00:47.056 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.056
211 | HACK | Diff: 0 | Finished: 02:02.692 | START: 00:47.065 | ATTEMPTED WAIT UNTIL: 01:43.780 | EXEC: 01:43.784
211 | WEAK | Diff: -1 | Finished: 02:02.695 | START: 00:47.065 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.065
212 | GROW | Diff: -2 | Finished: 02:02.695 | START: 00:47.075 | ATTEMPTED WAIT UNTIL: 01:02.188 | EXEC: 01:02.192
212 | HACK | Diff: -1 | Finished: 02:02.697 | START: 00:47.075 | ATTEMPTED WAIT UNTIL: 01:43.790 | EXEC: 01:43.790
213 | GROW | Diff: 0 | Finished: 02:02.703 | START: 00:47.084 | ATTEMPTED WAIT UNTIL: 01:02.197 | EXEC: 01:02.198
212 | WEAK | Diff: -1 | Finished: 02:02.705 | START: 00:47.075 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.075
213 | HACK | Diff: -2 | Finished: 02:02.706 | START: 00:47.084 | ATTEMPTED WAIT UNTIL: 01:43.799 | EXEC: 01:43.800
213 | WEAK | Diff: 0 | Finished: 02:02.715 | START: 00:47.084 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.084
214 | GROW | Diff: -1 | Finished: 02:02.715 | START: 00:47.092 | ATTEMPTED WAIT UNTIL: 01:02.206 | EXEC: 01:02.211
214 | HACK | Diff: -2 | Finished: 02:02.716 | START: 00:47.092 | ATTEMPTED WAIT UNTIL: 01:43.808 | EXEC: 01:43.810
215 | GROW | Diff: -2 | Finished: 02:02.719 | START: 00:47.101 | ATTEMPTED WAIT UNTIL: 01:02.214 | EXEC: 01:02.216
214 | WEAK | Diff: -1 | Finished: 02:02.722 | START: 00:47.092 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.092
215 | HACK | Diff: 0 | Finished: 02:02.729 | START: 00:47.101 | ATTEMPTED WAIT UNTIL: 01:43.816 | EXEC: 01:43.821
215 | WEAK | Diff: 0 | Finished: 02:02.732 | START: 00:47.101 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.101
216 | GROW | Diff: 0 | Finished: 02:02.732 | START: 00:47.112 | ATTEMPTED WAIT UNTIL: 01:02.225 | EXEC: 01:02.227
216 | HACK | Diff: -2 | Finished: 02:02.737 | START: 00:47.112 | ATTEMPTED WAIT UNTIL: 01:43.827 | EXEC: 01:43.831
217 | GROW | Diff: 1 | Finished: 02:02.743 | START: 00:47.124 | ATTEMPTED WAIT UNTIL: 01:02.237 | EXEC: 01:02.237
216 | WEAK | Diff: 0 | Finished: 02:02.743 | START: 00:47.112 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.112
217 | HACK | Diff: 0 | Finished: 02:02.748 | START: 00:47.124 | ATTEMPTED WAIT UNTIL: 01:43.839 | EXEC: 01:43.840
217 | WEAK | Diff: -1 | Finished: 02:02.754 | START: 00:47.124 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.124
218 | HACK | Diff: 0 | Finished: 02:02.759 | START: 00:47.132 | ATTEMPTED WAIT UNTIL: 01:43.848 | EXEC: 01:43.851
218 | WEAK | Diff: -1 | Finished: 02:02.762 | START: 00:47.132 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.132
219 | HACK | Diff: 0 | Finished: 02:02.764 | START: 00:47.140 | ATTEMPTED WAIT UNTIL: 01:43.856 | EXEC: 01:43.856
219 | WEAK | Diff: -2 | Finished: 02:02.769 | START: 00:47.140 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 00:47.140
220 | GROW | Diff: 1 | Finished: 03:17.728 | START: 02:02.881 | ATTEMPTED WAIT UNTIL: 02:17.839 | EXEC: 02:17.840
220 | HACK | Diff: 0 | Finished: 03:17.731 | START: 02:02.881 | ATTEMPTED WAIT UNTIL: 02:59.016 | EXEC: 02:59.016
221 | GROW | Diff: 1 | Finished: 03:17.738 | START: 02:02.891 | ATTEMPTED WAIT UNTIL: 02:17.849 | EXEC: 02:17.850
220 | WEAK | Diff: 1 | Finished: 03:17.740 | START: 02:02.881 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.881
221 | HACK | Diff: 1 | Finished: 03:17.742 | START: 02:02.891 | ATTEMPTED WAIT UNTIL: 02:59.026 | EXEC: 02:59.026
222 | GROW | Diff: 0 | Finished: 03:17.747 | START: 02:02.900 | ATTEMPTED WAIT UNTIL: 02:17.858 | EXEC: 02:17.860
221 | WEAK | Diff: -1 | Finished: 03:17.748 | START: 02:02.891 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.891
222 | HACK | Diff: 1 | Finished: 03:17.753 | START: 02:02.900 | ATTEMPTED WAIT UNTIL: 02:59.035 | EXEC: 02:59.037
222 | WEAK | Diff: 0 | Finished: 03:17.758 | START: 02:02.900 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.900
223 | GROW | Diff: 1 | Finished: 03:17.764 | START: 02:02.915 | ATTEMPTED WAIT UNTIL: 02:17.873 | EXEC: 02:17.876
223 | HACK | Diff: -1 | Finished: 03:17.765 | START: 02:02.916 | ATTEMPTED WAIT UNTIL: 02:59.050 | EXEC: 02:59.051
224 | GROW | Diff: -1 | Finished: 03:17.769 | START: 02:02.925 | ATTEMPTED WAIT UNTIL: 02:17.883 | EXEC: 02:17.883
223 | WEAK | Diff: -1 | Finished: 03:17.772 | START: 02:02.915 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.915
224 | HACK | Diff: 0 | Finished: 03:17.777 | START: 02:02.925 | ATTEMPTED WAIT UNTIL: 02:59.060 | EXEC: 02:59.062
225 | GROW | Diff: 0 | Finished: 03:17.780 | START: 02:02.935 | ATTEMPTED WAIT UNTIL: 02:17.892 | EXEC: 02:17.893
224 | WEAK | Diff: -1 | Finished: 03:17.782 | START: 02:02.925 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.925
225 | HACK | Diff: 0 | Finished: 03:17.786 | START: 02:02.935 | ATTEMPTED WAIT UNTIL: 02:59.069 | EXEC: 02:59.071
226 | GROW | Diff: 0 | Finished: 03:17.789 | START: 02:02.944 | ATTEMPTED WAIT UNTIL: 02:17.902 | EXEC: 02:17.902
225 | WEAK | Diff: 6 | Finished: 03:17.799 | START: 02:02.935 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.935
226 | HACK | Diff: 6 | Finished: 03:17.800 | START: 02:02.945 | ATTEMPTED WAIT UNTIL: 02:59.079 | EXEC: 02:59.079
227 | GROW | Diff: 2 | Finished: 03:17.801 | START: 02:02.953 | ATTEMPTED WAIT UNTIL: 02:17.911 | EXEC: 02:17.912
226 | WEAK | Diff: 0 | Finished: 03:17.802 | START: 02:02.944 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.944
227 | HACK | Diff: 0 | Finished: 03:17.806 | START: 02:02.953 | ATTEMPTED WAIT UNTIL: 02:59.088 | EXEC: 02:59.091
228 | GROW | Diff: 0 | Finished: 03:17.808 | START: 02:02.962 | ATTEMPTED WAIT UNTIL: 02:17.920 | EXEC: 02:17.921
227 | WEAK | Diff: -1 | Finished: 03:17.810 | START: 02:02.953 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.953
228 | HACK | Diff: 0 | Finished: 03:17.816 | START: 02:02.962 | ATTEMPTED WAIT UNTIL: 02:59.097 | EXEC: 02:59.101
228 | WEAK | Diff: 0 | Finished: 03:17.819 | START: 02:02.961 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.961
229 | GROW | Diff: 0 | Finished: 03:17.820 | START: 02:02.971 | ATTEMPTED WAIT UNTIL: 02:17.928 | EXEC: 02:17.933
229 | HACK | Diff: 2 | Finished: 03:17.823 | START: 02:02.971 | ATTEMPTED WAIT UNTIL: 02:59.105 | EXEC: 02:59.106
230 | GROW | Diff: 0 | Finished: 03:17.827 | START: 02:02.979 | ATTEMPTED WAIT UNTIL: 02:17.938 | EXEC: 02:17.940
229 | WEAK | Diff: 0 | Finished: 03:17.829 | START: 02:02.971 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.971
230 | HACK | Diff: 0 | Finished: 03:17.832 | START: 02:02.979 | ATTEMPTED WAIT UNTIL: 02:59.115 | EXEC: 02:59.117
231 | GROW | Diff: -1 | Finished: 03:17.835 | START: 02:02.991 | ATTEMPTED WAIT UNTIL: 02:17.946 | EXEC: 02:17.949
230 | WEAK | Diff: 0 | Finished: 03:17.837 | START: 02:02.979 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.979
231 | HACK | Diff: 0 | Finished: 03:17.841 | START: 02:02.991 | ATTEMPTED WAIT UNTIL: 02:59.123 | EXEC: 02:59.126
231 | WEAK | Diff: 0 | Finished: 03:17.847 | START: 02:02.989 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:02.989
232 | GROW | Diff: 0 | Finished: 03:17.854 | START: 02:03.007 | ATTEMPTED WAIT UNTIL: 02:17.965 | EXEC: 02:17.967
233 | GROW | Diff: 1 | Finished: 03:17.862 | START: 02:03.015 | ATTEMPTED WAIT UNTIL: 02:17.973 | EXEC: 02:17.974
232 | HACK | Diff: 1 | Finished: 03:17.863 | START: 02:03.007 | ATTEMPTED WAIT UNTIL: 02:59.142 | EXEC: 02:59.147
232 | WEAK | Diff: -1 | Finished: 03:17.864 | START: 02:03.007 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.007
233 | HACK | Diff: 0 | Finished: 03:17.868 | START: 02:03.015 | ATTEMPTED WAIT UNTIL: 02:59.150 | EXEC: 02:59.153
234 | GROW | Diff: 0 | Finished: 03:17.872 | START: 02:03.024 | ATTEMPTED WAIT UNTIL: 02:17.982 | EXEC: 02:17.985
233 | WEAK | Diff: 0 | Finished: 03:17.873 | START: 02:03.015 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.015
234 | HACK | Diff: 0 | Finished: 03:17.875 | START: 02:03.024 | ATTEMPTED WAIT UNTIL: 02:59.159 | EXEC: 02:59.160
235 | GROW | Diff: 1 | Finished: 03:17.878 | START: 02:03.031 | ATTEMPTED WAIT UNTIL: 02:17.990 | EXEC: 02:17.990
234 | WEAK | Diff: 0 | Finished: 03:17.881 | START: 02:03.023 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.023
235 | HACK | Diff: 6 | Finished: 03:17.890 | START: 02:03.031 | ATTEMPTED WAIT UNTIL: 02:59.167 | EXEC: 02:59.169
236 | GROW | Diff: 6 | Finished: 03:17.893 | START: 02:03.041 | ATTEMPTED WAIT UNTIL: 02:17.998 | EXEC: 02:18.000
235 | WEAK | Diff: 5 | Finished: 03:17.894 | START: 02:03.031 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.031
236 | HACK | Diff: 5 | Finished: 03:17.895 | START: 02:03.041 | ATTEMPTED WAIT UNTIL: 02:59.175 | EXEC: 02:59.175
237 | GROW | Diff: 5 | Finished: 03:17.901 | START: 02:03.049 | ATTEMPTED WAIT UNTIL: 02:18.007 | EXEC: 02:18.009
236 | WEAK | Diff: 4 | Finished: 03:17.902 | START: 02:03.040 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.040
237 | HACK | Diff: 4 | Finished: 03:17.903 | START: 02:03.049 | ATTEMPTED WAIT UNTIL: 02:59.184 | EXEC: 02:59.184
238 | GROW | Diff: 3 | Finished: 03:17.905 | START: 02:03.057 | ATTEMPTED WAIT UNTIL: 02:18.015 | EXEC: 02:18.015
237 | WEAK | Diff: 5 | Finished: 03:17.912 | START: 02:03.049 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.049
238 | HACK | Diff: 8 | Finished: 03:17.922 | START: 02:03.057 | ATTEMPTED WAIT UNTIL: 02:59.192 | EXEC: 02:59.199
238 | WEAK | Diff: 8 | Finished: 03:17.923 | START: 02:03.057 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.057
239 | GROW | Diff: 7 | Finished: 03:17.923 | START: 02:03.067 | ATTEMPTED WAIT UNTIL: 02:18.024 | EXEC: 02:18.029
239 | HACK | Diff: 9 | Finished: 03:17.930 | START: 02:03.067 | ATTEMPTED WAIT UNTIL: 02:59.201 | EXEC: 02:59.206
240 | GROW | Diff: 10 | Finished: 03:17.931 | START: 02:03.075 | ATTEMPTED WAIT UNTIL: 02:18.033 | EXEC: 02:18.034
239 | WEAK | Diff: 8 | Finished: 03:17.933 | START: 02:03.067 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.067
240 | HACK | Diff: 9 | Finished: 03:17.934 | START: 02:03.075 | ATTEMPTED WAIT UNTIL: 02:59.210 | EXEC: 02:59.210
241 | GROW | Diff: 3 | Finished: 03:17.936 | START: 02:03.084 | ATTEMPTED WAIT UNTIL: 02:18.042 | EXEC: 02:18.046
240 | WEAK | Diff: 3 | Finished: 03:17.936 | START: 02:03.075 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.075
241 | HACK | Diff: 3 | Finished: 03:17.938 | START: 02:03.085 | ATTEMPTED WAIT UNTIL: 02:59.219 | EXEC: 02:59.220
242 | GROW | Diff: 8 | Finished: 03:17.947 | START: 02:03.094 | ATTEMPTED WAIT UNTIL: 02:18.052 | EXEC: 02:18.052
241 | WEAK | Diff: 7 | Finished: 03:17.949 | START: 02:03.084 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.084
242 | HACK | Diff: 5 | Finished: 03:17.950 | START: 02:03.094 | ATTEMPTED WAIT UNTIL: 02:59.229 | EXEC: 02:59.230
243 | GROW | Diff: 3 | Finished: 03:17.952 | START: 02:03.102 | ATTEMPTED WAIT UNTIL: 02:18.060 | EXEC: 02:18.062
242 | WEAK | Diff: 5 | Finished: 03:17.957 | START: 02:03.094 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.094
243 | HACK | Diff: 4 | Finished: 03:17.960 | START: 02:03.102 | ATTEMPTED WAIT UNTIL: 02:59.237 | EXEC: 02:59.241
243 | WEAK | Diff: 1 | Finished: 03:17.961 | START: 02:03.102 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.102
244 | HACK | Diff: 1 | Finished: 03:17.962 | START: 02:03.111 | ATTEMPTED WAIT UNTIL: 02:59.246 | EXEC: 02:59.246
244 | GROW | Diff: 1 | Finished: 03:17.962 | START: 02:03.111 | ATTEMPTED WAIT UNTIL: 02:18.069 | EXEC: 02:18.074
245 | GROW | Diff: 4 | Finished: 03:17.972 | START: 02:03.121 | ATTEMPTED WAIT UNTIL: 02:18.079 | EXEC: 02:18.081
244 | WEAK | Diff: 4 | Finished: 03:17.973 | START: 02:03.111 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.111
245 | HACK | Diff: 7 | Finished: 03:17.979 | START: 02:03.121 | ATTEMPTED WAIT UNTIL: 02:59.256 | EXEC: 02:59.257
245 | WEAK | Diff: 2 | Finished: 03:17.981 | START: 02:03.121 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.121
246 | GROW | Diff: 2 | Finished: 03:17.982 | START: 02:03.130 | ATTEMPTED WAIT UNTIL: 02:18.089 | EXEC: 02:18.093
246 | HACK | Diff: 0 | Finished: 03:17.983 | START: 02:03.130 | ATTEMPTED WAIT UNTIL: 02:59.266 | EXEC: 02:59.268
246 | WEAK | Diff: 2 | Finished: 03:17.990 | START: 02:03.130 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.130
247 | GROW | Diff: 0 | Finished: 03:17.991 | START: 02:03.141 | ATTEMPTED WAIT UNTIL: 02:18.099 | EXEC: 02:18.104
247 | HACK | Diff: 6 | Finished: 03:17.999 | START: 02:03.141 | ATTEMPTED WAIT UNTIL: 02:59.276 | EXEC: 02:59.278
247 | WEAK | Diff: 5 | Finished: 03:18.004 | START: 02:03.141 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.141
248 | HACK | Diff: 4 | Finished: 03:18.006 | START: 02:03.150 | ATTEMPTED WAIT UNTIL: 02:59.286 | EXEC: 02:59.287
248 | WEAK | Diff: -1 | Finished: 03:18.007 | START: 02:03.150 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.150
249 | HACK | Diff: 24 | Finished: 03:18.042 | START: 02:03.162 | ATTEMPTED WAIT UNTIL: 02:59.298 | EXEC: 02:59.303
249 | WEAK | Diff: 24 | Finished: 03:18.044 | START: 02:03.162 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 02:03.162
250 | GROW | Diff: -244 | Finished: 04:32.116 | START: 03:17.890 | ATTEMPTED WAIT UNTIL: 03:32.770 | EXEC: 03:32.773
251 | GROW | Diff: -231 | Finished: 04:32.125 | START: 03:17.900 | ATTEMPTED WAIT UNTIL: 03:32.780 | EXEC: 03:32.783
252 | GROW | Diff: -202 | Finished: 04:32.127 | START: 03:17.912 | ATTEMPTED WAIT UNTIL: 03:32.784 | EXEC: 03:32.784
253 | GROW | Diff: -172 | Finished: 04:32.141 | START: 03:17.930 | ATTEMPTED WAIT UNTIL: 03:32.794 | EXEC: 03:32.799
254 | GROW | Diff: -129 | Finished: 04:32.144 | START: 03:17.944 | ATTEMPTED WAIT UNTIL: 03:32.799 | EXEC: 03:32.800
255 | GROW | Diff: -112 | Finished: 04:32.150 | START: 03:17.956 | ATTEMPTED WAIT UNTIL: 03:32.806 | EXEC: 03:32.807
256 | GROW | Diff: -94 | Finished: 04:32.155 | START: 03:17.966 | ATTEMPTED WAIT UNTIL: 03:32.812 | EXEC: 03:32.813
257 | GROW | Diff: -54 | Finished: 04:32.161 | START: 03:17.979 | ATTEMPTED WAIT UNTIL: 03:32.815 | EXEC: 03:32.818
258 | GROW | Diff: -49 | Finished: 04:32.167 | START: 03:17.988 | ATTEMPTED WAIT UNTIL: 03:32.823 | EXEC: 03:32.824
259 | GROW | Diff: -30 | Finished: 04:32.181 | START: 03:18.003 | ATTEMPTED WAIT UNTIL: 03:32.834 | EXEC: 03:32.837
260 | GROW | Diff: -9 | Finished: 04:32.183 | START: 03:18.011 | ATTEMPTED WAIT UNTIL: 03:32.836 | EXEC: 03:32.840
260 | HACK | Diff: -3 | Finished: 04:32.191 | START: 03:18.011 | ATTEMPTED WAIT UNTIL: 04:13.645 | EXEC: 04:13.646
261 | GROW | Diff: 5 | Finished: 04:32.209 | START: 03:18.041 | ATTEMPTED WAIT UNTIL: 03:32.849 | EXEC: 03:32.852
260 | WEAK | Diff: 11 | Finished: 04:32.212 | START: 03:18.011 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:18.011
257 | HACK | Diff: -5 | Finished: 04:32.214 | START: 03:17.979 | ATTEMPTED WAIT UNTIL: 04:13.655 | EXEC: 04:13.657
259 | HACK | Diff: 3 | Finished: 04:32.216 | START: 03:18.003 | ATTEMPTED WAIT UNTIL: 04:13.658 | EXEC: 04:13.658
261 | HACK | Diff: 7 | Finished: 04:32.218 | START: 03:18.041 | ATTEMPTED WAIT UNTIL: 04:13.658 | EXEC: 04:13.663
258 | HACK | Diff: -3 | Finished: 04:32.220 | START: 03:17.988 | ATTEMPTED WAIT UNTIL: 04:13.660 | EXEC: 04:13.663
259 | WEAK | Diff: 1 | Finished: 04:32.221 | START: 03:18.003 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:18.003
257 | WEAK | Diff: 2 | Finished: 04:32.227 | START: 03:17.979 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:17.979
258 | WEAK | Diff: 1 | Finished: 04:32.229 | START: 03:17.988 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:17.988
256 | HACK | Diff: -27 | Finished: 04:32.230 | START: 03:17.966 | ATTEMPTED WAIT UNTIL: 04:13.679 | EXEC: 04:13.683
262 | GROW | Diff: 2 | Finished: 04:32.231 | START: 03:18.062 | ATTEMPTED WAIT UNTIL: 03:32.881 | EXEC: 03:32.886
262 | HACK | Diff: 3 | Finished: 04:32.232 | START: 03:18.062 | ATTEMPTED WAIT UNTIL: 04:13.684 | EXEC: 04:13.684
261 | WEAK | Diff: 2 | Finished: 04:32.233 | START: 03:18.041 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:18.041
254 | HACK | Diff: -41 | Finished: 04:32.237 | START: 03:17.944 | ATTEMPTED WAIT UNTIL: 04:13.691 | EXEC: 04:13.692
255 | HACK | Diff: -34 | Finished: 04:32.238 | START: 03:17.956 | ATTEMPTED WAIT UNTIL: 04:13.686 | EXEC: 04:13.692
263 | GROW | Diff: 1 | Finished: 04:32.241 | START: 03:18.075 | ATTEMPTED WAIT UNTIL: 03:32.893 | EXEC: 03:32.897
262 | WEAK | Diff: 1 | Finished: 04:32.242 | START: 03:18.062 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:18.062
263 | HACK | Diff: 0 | Finished: 04:32.246 | START: 03:18.082 | ATTEMPTED WAIT UNTIL: 04:13.696 | EXEC: 04:13.701
263 | WEAK | Diff: 1 | Finished: 04:32.255 | START: 03:18.075 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:18.075
264 | GROW | Diff: 0 | Finished: 04:32.258 | START: 03:18.094 | ATTEMPTED WAIT UNTIL: 03:32.912 | EXEC: 03:32.915
256 | WEAK | Diff: 1 | Finished: 04:32.262 | START: 03:17.966 | ATTEMPTED WAIT UNTIL: 00:00.000 | EXEC: 03:17.966
